Utbildningsområde;SUN5 inriktning;SUN5 inriktning namn;Utbildningsnamn;Beslut;Diarienummer;Flera kommuner;Antal kommuner;Län;Kommun;YH-poäng;Studieform;Studietakt %;Typ av examen;SeQF nivå;Smalt yrkesområde;Utbildningsanordnare administrativ enhet;Huvudmannatyp;Sökta utbildningsomgångar;Beviljade utbildningsomgångar;Sökta platser per utbildningsomgång;Sökta platser totalt;Beviljade platser utbildningsomgång 1;Beviljade platser utbildningsomgång 2;Beviljade platser utbildningsomgång 3;Beviljade platser utbildningsomgång 4;Beviljade platser utbildningsomgång 5;Beviljade platser totalt
Data/IT;481af;Utbildningar till webbutvecklare;Frontend-utvecklare;Beviljad;MYH 2024/4107;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IT-Högskolan Sverige AB;Privat;3;3;35;105;35;35;35;0;0;105
Data/IT;481af;Utbildningar till webbutvecklare;Frontend-utvecklare;Avslag;MYH 2024/4096;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IT-Högskolan Stockholm AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Frontendutvecklare för mobil och webb;Beviljad;MYH 2024/3678;Nej;1;Stockholm;Stockholm;425;Bunden;100;Yrkeshögskoleexamen;5;Nej;Chas Academy AB;Privat;3;3;35;105;35;35;35;0;0;105
Data/IT;481af;Utbildningar till webbutvecklare;Frontendutvecklare inriktning webbsäkerhet;Avslag;MYH 2024/3158;Nej;1;Västernorrland;Sundsvall;400;Distans;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Frontendutvecklare inriktning webbsäkerhet;Avslag;MYH 2024/3161;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;30;90;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Frontendutvecklare inriktning webbsäkerhet;Avslag;MYH 2024/3165;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;32;96;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Frontendutvecklare med tillämpad AI;Avslag;MYH 2024/3571;Nej;1;Skåne;Malmö;420;Bunden;100;Yrkeshögskoleexamen;5;Nej;Stockholms Internationella Handelsskola AB;Privat;3;0;32;96;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Frontendutvecklare med UX-kompetens;Beviljad;MYH 2024/3663;Nej;1;Stockholm;Stockholm;420;Bunden;100;Yrkeshögskoleexamen;5;Nej;Chas Academy AB;Privat;3;3;35;105;35;35;35;0;0;105
Data/IT;481af;Utbildningar till webbutvecklare;Frontendutvecklare med UX-kompetens;Avslag;MYH 2024/4126;Ja;4;Flera kommuner;Flera kommuner;420;Bunden;100;Yrkeshögskoleexamen;5;Nej;Chas Academy AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Frontendutvecklare React;Avslag;MYH 2024/4200;Ja;2;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Borås Stad - Yrkeshögskolan i Borås;Kommun;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Fullstack Developer;Avslag;MYH 2024/3772;Ja;2;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;KYH AB;Privat;4;0;30;120;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Fullstack Developer;Avslag;MYH 2024/3779;Nej;1;Skåne;Malmö;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;KYH AB Malmö;Privat;5;0;35;175;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Fullstack Developer;Avslag;MYH 2024/3784;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;KYH AB Göteborg;Privat;5;0;32;160;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Fullstackutvecklare JavaScript;Beviljad;MYH 2024/3667;Nej;1;Stockholm;Stockholm;430;Bunden;100;Yrkeshögskoleexamen;5;Nej;Chas Academy AB;Privat;3;3;35;105;35;35;35;0;0;105
Data/IT;481af;Utbildningar till webbutvecklare;Fullstackutvecklare JavaScript;Avslag;MYH 2024/3418;Nej;1;Västmanland;Västerås;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Grit Academy;Privat;3;0;30;90;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Fullstackutvecklare JavaScript;Avslag;MYH 2024/3422;Nej;1;Skåne;Malmö;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Grit Academy;Privat;3;0;30;90;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;JavaScriptutvecklare;Avslag;MYH 2024/3906;Ja;5;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet Kursverksamheten vid Göteborgs universitet;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;JavaScript-utvecklare;Beviljad;MYH 2024/4151;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IT-Högskolan Stockholm AB;Privat;3;3;35;105;35;35;35;0;0;105
Data/IT;481af;Utbildningar till webbutvecklare;JavaScript-utvecklare;Beviljad;MYH 2024/4152;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IT-Högskolan Sverige AB;Privat;3;3;35;105;35;35;35;0;0;105
Data/IT;481af;Utbildningar till webbutvecklare;Javautvecklare;Avslag;MYH 2024/3322;Nej;1;Stockholm;Solna;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Stockholm;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Javautvecklare;Avslag;MYH 2024/3323;Nej;1;Skåne;Malmö;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Malmö;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Mjukvaruutvecklare med inriktning web 3.0;Avslag;MYH 2024/3534;Ja;4;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet – Kursverksamheten vid Umeå Universitet;Privat;5;0;35;175;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Webbutvecklare;Beviljad;MYH 2024/3358;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Göteborgs Stad, Yrgo;Kommun;4;3;25;100;25;25;25;0;0;75
Data/IT;481af;Utbildningar till webbutvecklare;Webbutvecklare;Beviljad;MYH 2024/3768;Nej;1;Jönköping;Jönköping;400;Distans;100;Yrkeshögskoleexamen;5;Nej;TUC Sweden AB - Yrkeshögskola;Privat;5;3;35;175;35;35;35;0;0;105
Data/IT;481af;Utbildningar till webbutvecklare;Webbutvecklare .NET;Beviljad;MYH 2024/3700;Nej;1;Jönköping;Värnamo;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Tekniska Högskolan i Jönköping AB;Privat;5;3;20;100;20;20;20;0;0;60
Data/IT;481af;Utbildningar till webbutvecklare;Webbutvecklare inom .NET;Avslag;MYH 2024/3274;Nej;1;Norrbotten;Luleå;400;Distans;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Stockholm;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Webbutvecklare inom .NET;Avslag;MYH 2024/3276;Nej;1;Örebro;Örebro;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Örebro;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Webbutvecklare inom .NET;Avslag;MYH 2024/3279;Nej;1;Värmland;Karlstad;400;Distans;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Örebro;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Webbutvecklare inom .NET;Avslag;MYH 2024/3283;Nej;1;Stockholm;Solna;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Stockholm;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Webbutvecklare inom .NET;Avslag;MYH 2024/3285;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Göteborg;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481af;Utbildningar till webbutvecklare;Webbutvecklare inom .NET;Avslag;MYH 2024/3286;Nej;1;Halland;Halmstad;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Halmstad;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481ag;Utbildningar till mjukvarutestare;Futuregames QA/Game Tester;Avslag;MYH 2024/2877;Ja;3;Flera kommuner;Flera kommuner;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;Futuregames Boden;Privat;3;0;30;90;0;0;0;0;0;0
Data/IT;481ag;Utbildningar till mjukvarutestare;Kvalitetssäkrare och testare inom IT;Avslag;MYH 2024/3813;Nej;1;Stockholm;Solna;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Nackademin AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481ag;Utbildningar till mjukvarutestare;Mjukvarutestare;Avslag;MYH 2024/3329;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Göteborg;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481ag;Utbildningar till mjukvarutestare;Mjukvarutestare;Avslag;MYH 2024/3763;Ja;3;Flera kommuner;Flera kommuner;320;Bunden;100;Yrkeshögskoleexamen;5;Nej;KYH AB;Privat;3;0;30;90;0;0;0;0;0;0
Data/IT;481ag;Utbildningar till mjukvarutestare;Software Development Engineer in Test;Avslag;MYH 2024/3649;Ja;3;Flera kommuner;Flera kommuner;400;Distans;75;Yrkeshögskoleexamen;5;Nej;Newton Kompetensutveckling AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481ag;Utbildningar till mjukvarutestare;Teknisk testare;Avslag;MYH 2024/3205;Nej;1;Västernorrland;Sundsvall;300;Distans;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;32;96;0;0;0;0;0;0
Data/IT;481ag;Utbildningar till mjukvarutestare;Teknisk testare;Avslag;MYH 2024/3206;Nej;1;Västra Götaland;Göteborg;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;30;90;0;0;0;0;0;0
Data/IT;481ag;Utbildningar till mjukvarutestare;Teknisktestare inom mjukvara och inbyggda system;Avslag;MYH 2024/4217;Nej;1;Västra Götaland;Göteborg;400;Distans;100;Yrkeshögskoleexamen;5;Nej;IT-Högskolan Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481ag;Utbildningar till mjukvarutestare;Testautomatiserare;Avslag;MYH 2024/2960;Ja;2;Flera kommuner;Flera kommuner;220;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Örebro;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481ay;Övriga utbildningar systemutveckling och programmering;(RPA) Automation Utvecklare;Avslag;MYH 2024/4019;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Kursverksamheten vid Lunds Universitet;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481ay;Övriga utbildningar systemutveckling och programmering;DevOps Engineer;Avslag;MYH 2024/3059;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;32;96;0;0;0;0;0;0
Data/IT;481ay;Övriga utbildningar systemutveckling och programmering;DevOps Engineer;Avslag;MYH 2024/3060;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481ay;Övriga utbildningar systemutveckling och programmering;DevOps Engineer;Avslag;MYH 2024/3561;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Lernia Utbildning AB;Privat;5;0;35;175;0;0;0;0;0;0
Data/IT;481ay;Övriga utbildningar systemutveckling och programmering;DevOps Engineer;Avslag;MYH 2024/4071;Nej;1;Västra Götaland;Göteborg;420;Bunden;100;Yrkeshögskoleexamen;5;Nej;Medieinstitutet i Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481ay;Övriga utbildningar systemutveckling och programmering;DevOps-utvecklare;Avslag;MYH 2024/4203;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IT-Högskolan Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481ay;Övriga utbildningar systemutveckling och programmering;Produktionsingenjör inriktning maskininlärning med AI.;Avslag;MYH 2024/4108;Nej;1;Kronoberg;Älmhult;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Älmhults kommun, Haganässkolan;Kommun;4;0;30;120;0;0;0;0;0;0
Data/IT;481xd;Utbildningar till systemadministratörer;Microsoft365-utvecklare;Avslag;MYH 2024/4225;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IT-Högskolan Stockholm AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;AI Data Manager – Stockholm;Avslag;MYH 2024/4262;Nej;1;Stockholm;Stockholm;425;Bunden;100;Yrkeshögskoleexamen;5;Nej;Chas Academy AB;Privat;2;0;30;60;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;AI Manager;Avslag;MYH 2024/3434;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Hyper Island Program AB - Stockholm;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;AI-Analytiker;Avslag;MYH 2024/3518;Ja;4;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Kursverksamheten vid Stockholms universitet;Privat;5;0;35;175;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;AI-Engineer;Avslag;MYH 2024/4245;Nej;1;Stockholm;Stockholm;420;Distans;100;Yrkeshögskoleexamen;5;Nej;Medieinstitutet i Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;AI-Manager;Avslag;MYH 2024/3342;Nej;1;Kronoberg;Växjö;400;Distans;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Växjö;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;AI-Manager;Avslag;MYH 2024/3348;Nej;1;Halland;Halmstad;400;Distans;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Halmstad;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;AI-Manager;Avslag;MYH 2024/3352;Nej;1;Stockholm;Solna;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Stockholm;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;AI-Manager;Avslag;MYH 2024/3355;Nej;1;Skåne;Malmö;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Malmö;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;AI-Manager;Avslag;MYH 2024/3356;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;EC Utbildning AB Göteborg;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;AI-utvecklare;Avslag;MYH 2024/4206;Nej;1;Stockholm;Stockholm;200;Distans;100;Yrkeshögskoleexamen;5;Nej;Medborgarskolan i Stockholm - Påhlmans Handelsinstitut;Privat;2;0;35;70;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;BI/Analytics-utvecklare;Avslag;MYH 2024/3987;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Plushögskolan AB - Teknikhögskolan;Privat;5;0;27;135;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;BI-Analyst med AI-kompetens;Avslag;MYH 2024/3218;Nej;1;Västra Götaland;Mölndal;400;Distans;100;Yrkeshögskoleexamen;5;Nej;YH Akademin AB;Privat;4;0;35;140;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;BI-analytiker;Avslag;MYH 2024/3049;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;32;96;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;BI-analytiker;Avslag;MYH 2024/3050;Nej;1;Skåne;Malmö;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;32;96;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;BI-analytiker;Avslag;MYH 2024/3051;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;BI-utvecklare;Avslag;MYH 2024/3052;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;32;96;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;BI-utvecklare;Avslag;MYH 2024/3053;Nej;1;Skåne;Malmö;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;32;96;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;BI-utvecklare;Avslag;MYH 2024/3054;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Business intelligence Analyst;Avslag;MYH 2024/3181;Ja;2;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IHM Business School AB Stockholm;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Business Intelligence Analyst;Avslag;MYH 2024/3511;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Sälj & Marknadshögskolan i Sverige AB - Stockholm;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Business Intelligence Analyst;Avslag;MYH 2024/3513;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Sälj & Marknadshögskolan i Sverige AB - Göteborg;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Business Intelligence Developer;Avslag;MYH 2024/4115;Nej;1;Västra Götaland;Göteborg;410;Bunden;100;Yrkeshögskoleexamen;5;Nej;Medieinstitutet i Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Customer Data Developer;Beviljad;MYH 2024/3246;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IHM Business School AB Stockholm;Privat;3;3;35;105;35;35;35;0;0;105
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Data & Analytics Specialist;Avslag;MYH 2024/3684;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;TUC Sweden AB - Yrkeshögskola;Privat;5;0;35;175;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Data & Analytics Specialist;Avslag;MYH 2024/3687;Nej;1;Östergötland;Linköping;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;TUC Sweden AB - Yrkeshögskola;Privat;3;0;30;90;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Data Analyst;Avslag;MYH 2024/3721;Nej;1;Östergötland;Linköping;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Skill Utbildning AB;Privat;4;0;30;120;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Data Engineer;Beviljad;MYH 2024/3809;Nej;1;Stockholm;Solna;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Nackademin AB;Privat;3;3;35;105;35;35;35;0;0;105
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Data engineer;Avslag;MYH 2024/3055;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;35;105;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Data engineer;Avslag;MYH 2024/3056;Nej;1;Skåne;Malmö;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;32;96;0;0;0;0;0;0
Data/IT;481xe;Utbildningar inom dataanalys och datavetenskap;Data engineer;Avslag;MYH 2024/3057;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;35;105;0;0;0;0;0;0
